id	name	namespace	NS_mean	WS_mean	countNS	countWS	countNS_n_peptide	countWS_n_peptide	countNS_n_samp_children	countWS_n_samp_children
GO:0000015	phosphopyruvate hydratase complex	cellular_component	8.859638633714653	9.63662462054365	8.859638633714653	9.63662462054365	1.0	1.0	0.0	0.0
GO:0000027	ribosomal large subunit assembly	biological_process	6.075367324770089	6.339850002884624	6.075367324770089	6.339850002884624	1.0	1.0	0.0	0.0
GO:0000036	acyl carrier activity	molecular_function	6.034725340272746	6.0	6.034725340272746	6.0	1.0	1.0	0.0	0.0
GO:0000041	transition metal ion transport	biological_process	7.673626648104705	5.977279923499918	7.673626648104705	5.977279923499918	5.0	5.0	4.0	4.0
GO:0000049	tRNA binding	molecular_function	10.88486751865925	10.830515206976838	10.88486751865925	10.830515206976838	1.0	1.0	0.0	0.0
GO:0000054	ribosomal subunit export from nucleus	biological_process	0.905442323327778	1.584962500721156	0.905442323327778	1.584962500721156	1.0	1.0	0.0	0.0
GO:0000075	cell cycle checkpoint	biological_process	1.4904048240489367	1.0	1.4904048240489367	1.0	1.0	1.0	2.0	2.0
GO:0000096	sulfur amino acid metabolic process	biological_process	8.750932374272152	8.027905996569885	8.750932374272152	8.027905996569885	9.0	9.0	3.0	3.0
GO:0000097	sulfur amino acid biosynthetic process	biological_process	8.731990810618694	7.918863237274595	8.731990810618694	7.918863237274595	7.0	7.0	2.0	2.0
GO:0000105	histidine biosynthetic process	biological_process	4.812332918936299	5.614709844115208	4.812332918936299	5.614709844115208	1.0	1.0	0.0	0.0
GO:0000107	imidazoleglycerol-phosphate synthase activity	molecular_function	0.905442323327778	2.807354922057604	0.905442323327778	2.807354922057604	1.0	1.0	0.0	0.0
GO:0000124	SAGA complex	cellular_component	-0.09455767667222194	0.0	-0.09455767667222194	0.0	1.0	1.0	0.0	0.0
GO:0000139	Golgi membrane	cellular_component	2.4904048240489343	2.5849625007211556	2.4904048240489343	2.5849625007211556	1.0	1.0	0.0	0.0
GO:0000145	exocyst	cellular_component	-0.09455767667222194	2.0	-0.09455767667222194	2.0	1.0	1.0	0.0	0.0
GO:0000151	ubiquitin ligase complex	cellular_component	1.905442323327778	1.584962500721156	1.905442323327778	1.584962500721156	1.0	1.0	2.0	2.0
GO:0000155	phosphorelay sensor kinase activity	molecular_function	7.673626648104707	7.139551352398794	7.673626648104707	7.139551352398794	1.0	1.0	0.0	0.0
GO:0000156	phosphorelay response regulator activity	molecular_function	2.7127972453853832	1.0	2.7127972453853832	1.0	1.0	1.0	0.0	0.0
GO:0000159	protein phosphatase type 2A complex	cellular_component	-0.09455767667222194	0.0	-0.09455767667222194	0.0	1.0	1.0	0.0	0.0
GO:0000160	phosphorelay signal transduction system	biological_process	8.105114668164145	7.592457037268081	8.105114668164145	7.592457037268081	1.0	1.0	0.0	0.0
GO:0000162	tryptophan biosynthetic process	biological_process	3.9054423233277817	2.5849625007211556	3.9054423233277817	2.5849625007211556	1.0	1.0	0.0	0.0
GO:0000166	nucleotide binding	molecular_function	14.130725086993186	14.219849161859107	14.130725086993186	14.219849161859107	16.0	16.0	6.0	6.0
GO:0000179	rRNA (adenine-N6,N6-)-dimethyltransferase activity	molecular_function	4.22737041821514	4.0	4.22737041821514	4.0	1.0	1.0	0.0	0.0
GO:0000196	cell wall integrity MAPK cascade	biological_process	0.905442323327778	1.0	0.905442323327778	1.0	1.0	1.0	0.0	0.0
GO:0000210	NAD+ diphosphatase activity	molecular_function	-0.09455767667222194	0.0	-0.09455767667222194	0.0	1.0	1.0	0.0	0.0
GO:0000245	spliceosomal complex assembly	biological_process	0.905442323327778	0.0	0.905442323327778	0.0	1.0	1.0	0.0	0.0
GO:0000256	allantoin catabolic process	biological_process	-0.09455767667222194	0.0	-0.09455767667222194	0.0	1.0	1.0	0.0	0.0
GO:0000270	peptidoglycan metabolic process	biological_process	8.725621285742966	8.994353436858859	8.725621285742966	8.994353436858859	4.0	4.0	3.0	3.0
GO:0000272	polysaccharide catabolic process	biological_process	4.364873941965076	5.169925001442311	4.364873941965076	5.169925001442311	5.0	5.0	4.0	4.0
GO:0000278	mitotic cell cycle	biological_process	-0.09455767667222194	0.0	-0.09455767667222194	0.0	1.0	1.0	0.0	0.0
