id	name	namespace	NS_mean	WS_mean	countNS	countWS	countNS_n_peptide	countWS_n_peptide	countNS_n_samp_children	countWS_n_samp_children
GO:0000030	mannosyltransferase activity	molecular_function	1.490404824048937	NA	1.490404824048937	0.0	1	1	1.0	1.0
GO:0000036	acyl carrier activity	molecular_function	6.034725340272746	6.0	6.034725340272746	6.0	1	1	NA	NA
GO:0000049	tRNA binding	molecular_function	10.88486751865925	10.830515206976838	10.88486751865925	10.830515206976838	1	1	NA	NA
GO:0000064	L-ornithine transmembrane transporter activity	molecular_function	2.227370418215142	NA	2.227370418215142	0.0	1	1	1.0	1.0
GO:0000104	succinate dehydrogenase activity	molecular_function	8.28914661580183	7.515699838284043	8.28914661580183	7.515699838284043	2	2	1.0	1.0
GO:0000107	imidazoleglycerol-phosphate synthase activity	molecular_function	0.9054423233277781	2.807354922057604	0.9054423233277781	2.807354922057604	1	1	NA	NA
GO:0000150	recombinase activity	molecular_function	3.905442323327783	4.169925001442312	3.905442323327783	4.169925001442312	2	2	1.0	1.0
GO:0000155	phosphorelay sensor kinase activity	molecular_function	7.673626648104708	7.139551352398794	7.673626648104708	7.139551352398794	1	1	NA	NA
GO:0000156	phosphorelay response regulator activity	molecular_function	2.7127972453853837	1.0	2.7127972453853837	1.0	1	1	NA	NA
GO:0000166	nucleotide binding	molecular_function	14.130725086993184	14.219849161859107	14.130725086993184	14.219849161859107	16	16	6.0	6.0
GO:0000179	rRNA (adenine-N6,N6-)-dimethyltransferase activity	molecular_function	4.22737041821514	4.0	4.22737041821514	4.0	1	1	NA	NA
GO:0000210	NAD+ diphosphatase activity	molecular_function	-0.09455767667222192	NA	-0.09455767667222192	0.0	1	1	NA	NA
GO:0000286	alanine dehydrogenase activity	molecular_function	6.153369836771364	6.426264754702098	6.153369836771364	6.426264754702098	1	1	NA	NA
GO:0000287	magnesium ion binding	molecular_function	11.386232524423598	11.786678033890652	11.386232524423598	11.786678033890652	1	1	NA	NA
GO:0000310	xanthine phosphoribosyltransferase activity	molecular_function	3.3648739419650773	3.9068905956085187	3.3648739419650773	3.9068905956085187	1	1	NA	NA
GO:0000702	oxidized base lesion DNA N-glycosylase activity	molecular_function	1.490404824048937	NA	1.490404824048937	0.0	1	1	1.0	1.0
GO:0000721	(R,R)-butanediol dehydrogenase activity	molecular_function	4.297759746106536	6.409390936137702	4.297759746106536	6.409390936137702	1	1	NA	NA
GO:0000774	adenyl-nucleotide exchange factor activity	molecular_function	5.297759746106539	6.426264754702098	5.297759746106539	6.426264754702098	1	1	NA	NA
