id	name	namespace	NS_mean	WS_mean	countNS	countWS	countNS_n_peptide	countWS_n_peptide	countNS_n_samp_children	countWS_n_samp_children
GO:0000001	mitochondrion inheritance	biological_process	1.4904048240489367	0.0	1.4904048240489367	0.0	1.0	1.0	0.0	0.0
GO:0000002	mitochondrial genome maintenance	biological_process	6.013966780105947	5.523561956057013	6.013966780105947	5.523561956057013	1.0	1.0	0.0	0.0
GO:0000003	reproduction	biological_process	9.960724758828967	10.210671343785624	9.960724758828967	10.210671343785624	7.0	9.0	4.0	4.0
GO:0000010	trans-hexaprenyltranstransferase activity	molecular_function	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0
GO:0000011	vacuole inheritance	biological_process	1.4904048240489367	1.0	1.4904048240489367	1.0	1.0	1.0	0.0	0.0
GO:0000014	single-stranded DNA endodeoxyribonuclease activity	molecular_function	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0
GO:0000015	phosphopyruvate hydratase complex	cellular_component	3.8123329189362942	0.0	3.8123329189362942	0.0	1.0	0.0	0.0	0.0
GO:0000018	regulation of DNA recombination	biological_process	6.490404824048934	5.044394119358453	6.490404824048934	5.044394119358453	4.0	4.0	2.0	2.0
GO:0000025	maltose catabolic process	biological_process	1.9054423233277784	2.5849625007211556	1.9054423233277784	2.5849625007211556	1.0	1.0	0.0	0.0
GO:0000027	ribosomal large subunit assembly	biological_process	6.7509323742721525	6.9886846867721655	6.7509323742721525	6.9886846867721655	1.0	1.0	0.0	0.0
GO:0000028	ribosomal small subunit assembly	biological_process	7.938865324865227	7.9829935746943095	7.938865324865227	7.9829935746943095	1.0	1.0	0.0	0.0
GO:0000036	acyl carrier activity	molecular_function	5.520152167442986	3.584962500721156	5.520152167442986	3.584962500721156	1.0	1.0	0.0	0.0
GO:0000041	transition metal ion transport	biological_process	6.563653806079572	4.087462841250339	6.563653806079572	4.087462841250339	10.0	9.0	3.0	4.0
GO:0000049	tRNA binding	molecular_function	6.6333627778909765	6.507794640198697	6.6333627778909765	6.507794640198697	1.0	1.0	0.0	0.0
GO:0000055	ribosomal large subunit export from nucleus	biological_process	-0.09455767667222192	0.0	-0.09455767667222192	0.0	1.0	0.0	0.0	0.0
GO:0000070	mitotic sister chromatid segregation	biological_process	3.0753673247700912	0.0	3.0753673247700912	0.0	1.0	0.0	0.0	0.0
GO:0000075	cell cycle checkpoint	biological_process	4.8596386337146535	4.857980995127573	4.8596386337146535	4.857980995127573	8.0	8.0	2.0	2.0
GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	biological_process	-0.09455767667222192	0.0	-0.09455767667222192	0.0	1.0	0.0	0.0	0.0
GO:0000082	G1/S transition of mitotic cell cycle	biological_process	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0
GO:0000086	G2/M transition of mitotic cell cycle	biological_process	-0.09455767667222192	0.0	-0.09455767667222192	0.0	1.0	0.0	0.0	0.0
GO:0000096	sulfur amino acid metabolic process	biological_process	7.7696284679820575	7.257387842692652	7.7696284679820575	7.257387842692652	12.0	13.0	4.0	5.0
GO:0000097	sulfur amino acid biosynthetic process	biological_process	6.90544232332778	6.339850002884624	6.90544232332778	6.339850002884624	8.0	7.0	2.0	2.0
GO:0000103	sulfate assimilation	biological_process	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0
GO:0000105	histidine biosynthetic process	biological_process	4.6058820414688695	3.584962500721156	4.6058820414688695	3.584962500721156	1.0	1.0	0.0	0.0
GO:0000107	imidazoleglycerol-phosphate synthase activity	molecular_function	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0
GO:0000118	histone deacetylase complex	cellular_component	0.0	1.584962500721156	0.0	1.584962500721156	0.0	3.0	0.0	2.0
